,trade_id,fund_id,dealDate,dealTime,symbol,side,price,qty,s_info_windcode,direction,trade_dt,trade_time
3454,0102000047380845,61,20250821,112140430,002279,1,7.530,2600,002279.SH,B,2025-08-21,11:21:40.430000
3455,0104000046774588,58,20250821,112138966,002506,2,2.620,300,002506.SH,S,2025-08-21,11:21:38.966000
3456,,52,20250821,112134000,603660,1,8.000,200,603660.SZ,B,2025-08-21,11:21:34
3457,0104000046752452,58,20250821,112132605,002506,2,2.620,100,002506.SH,S,2025-08-21,11:21:32.605000
3458,,52,20250821,112128000,300498,2,17.700,100,300498.SH,S,2025-08-21,11:21:28
3459,0102000047318394,59,20250821,112125000,002512,2,4.070,100,002512.SH,S,2025-08-21,11:21:25
3460,0104000046718258,58,20250821,112124691,002506,2,2.620,200,002506.SH,S,2025-08-21,11:21:24.691000
3461,0102000047230904,61,20250821,112106280,002453,1,6.400,800,002453.SH,B,2025-08-21,11:21:06.280000
3462,0102000047223752,61,20250821,112104560,002453,1,6.400,100,002453.SH,B,2025-08-21,11:21:04.560000
3463,0102000047222685,61,20250821,112104330,002453,1,6.400,500,002453.SH,B,2025-08-21,11:21:04.330000
3464,0104000046613838,59,20250821,112100000,002506,2,2.620,400,002506.SH,S,2025-08-21,11:21:00
3465,0104000046613836,61,20250821,112100550,002506,2,2.620,900,002506.SH,S,2025-08-21,11:21:00.550000
3466,0000000038279405,61,20250821,112056081,600233,1,18.130,148,600233.SZ,B,2025-08-21,11:20:56.081000
3467,0000000038268346,61,20250821,112052251,600233,1,18.130,100,600233.SZ,B,2025-08-21,11:20:52.251000
3468,0000000038267927,61,20250821,112052053,600233,1,18.130,100,600233.SZ,B,2025-08-21,11:20:52.053000
3469,0101000048475202,61,20250821,112052490,000006,1,7.380,300,000006.SH,B,2025-08-21,11:20:52.490000
3470,0000000038267071,61,20250821,112051815,600233,1,18.130,52,600233.SZ,B,2025-08-21,11:20:51.815000
3471,0101000048469895,61,20250821,112051150,000006,1,7.380,500,000006.SH,B,2025-08-21,11:20:51.150000
3472,0102000047156429,58,20250821,112047383,002279,1,7.530,600,002279.SH,B,2025-08-21,11:20:47.383000
3473,0000000038245758,61,20250821,112044653,600233,1,18.130,200,600233.SZ,B,2025-08-21,11:20:44.653000
3474,,52,20250821,111618000,600186,1,6.410,200,600186.SZ,B,2025-08-21,11:16:18
3475,,52,20250821,111619000,600795,1,4.820,200,600795.SZ,B,2025-08-21,11:16:19
3476,,52,20250821,112021000,600011,2,7.390,100,600011.SZ,S,2025-08-21,11:20:21
3477,0000000038036712,58,20250821,112001013,603166,2,18.860,800,603166.SZ,S,2025-08-21,11:20:01.013000
3478,,52,20250821,111943000,601688,1,21.380,200,601688.SZ,B,2025-08-21,11:19:43
3479,0000000038007425,61,20250821,111948476,600233,1,18.180,200,600233.SZ,B,2025-08-21,11:19:48.476000
3480,0000000038002541,59,20250821,111946000,600233,1,18.180,300,600233.SZ,B,2025-08-21,11:19:46
3481,,52,20250821,111945000,002653,1,58.100,100,002653.SH,B,2025-08-21,11:19:45
3482,,52,20250821,111945000,002653,1,58.100,100,002653.SH,B,2025-08-21,11:19:45
3483,0000000037985523,58,20250821,111939700,603166,2,18.860,400,603166.SZ,S,2025-08-21,11:19:39.700000
3484,,52,20250821,111936000,603166,2,18.860,400,603166.SZ,S,2025-08-21,11:19:36
3485,0000000037972472,59,20250821,111935000,603166,2,18.860,500,603166.SZ,S,2025-08-21,11:19:35
3486,0000000037972220,61,20250821,111935465,603166,2,18.860,600,603166.SZ,S,2025-08-21,11:19:35.465000
3487,,52,20250821,111933000,000676,2,9.970,100,000676.SH,S,2025-08-21,11:19:33
3488,0000000037963027,58,20250821,111931832,600233,1,18.140,400,600233.SZ,B,2025-08-21,11:19:31.832000
3489,0000000037962957,58,20250821,111931807,600233,1,18.140,100,600233.SZ,B,2025-08-21,11:19:31.807000
3490,,52,20250821,111833000,002044,1,5.770,200,002044.SH,B,2025-08-21,11:18:33
3491,0101000048059590,59,20250821,111918000,000006,1,7.390,1500,000006.SH,B,2025-08-21,11:19:18
3492,0101000047970811,61,20250821,111852350,000006,1,7.390,1500,000006.SH,B,2025-08-21,11:18:52.350000
3493,0101000047970809,58,20250821,111852356,000006,1,7.390,800,000006.SH,B,2025-08-21,11:18:52.356000
3494,,52,20250821,111709000,000006,1,7.390,400,000006.SH,B,2025-08-21,11:17:09
3495,0102000046667267,58,20250821,111842713,300133,2,8.710,200,300133.SH,S,2025-08-21,11:18:42.713000
3496,0102000046604440,58,20250821,111819394,002080,2,32.080,200,002080.SH,S,2025-08-21,11:18:19.394000
3497,0104000046006832,61,20250821,111810530,002436,2,17.090,400,002436.SH,S,2025-08-21,11:18:10.530000
3498,,52,20250821,111750000,002436,2,17.070,100,002436.SH,S,2025-08-21,11:17:50
3499,0101000047759039,61,20250821,111747270,002044,2,5.780,100,002044.SH,S,2025-08-21,11:17:47.270000
3500,0101000047759036,61,20250821,111747270,002044,2,5.780,100,002044.SH,S,2025-08-21,11:17:47.270000
3501,0101000047756985,61,20250821,111746640,002044,2,5.780,100,002044.SH,S,2025-08-21,11:17:46.640000
3502,0101000047747047,58,20250821,111743543,000006,1,7.390,1300,000006.SH,B,2025-08-21,11:17:43.543000
3503,0104000045895404,58,20250821,111735548,002436,2,17.050,700,002436.SH,S,2025-08-21,11:17:35.548000
3504,0102000046454945,61,20250821,111728430,002125,2,13.970,100,002125.SH,S,2025-08-21,11:17:28.430000
3505,0102000046451901,59,20250821,111727000,002125,2,13.970,100,002125.SH,S,2025-08-21,11:17:27
3506,,52,20250821,111654000,000402,2,3.050,100,000402.SH,S,2025-08-21,11:16:54
3507,0102000046376122,58,20250821,111704336,002125,2,13.960,200,002125.SH,S,2025-08-21,11:17:04.336000
3508,0000000037537804,59,20250821,111648000,600011,2,7.400,100,600011.SZ,S,2025-08-21,11:16:48
3509,0000000037537799,61,20250821,111648628,600011,2,7.400,400,600011.SZ,S,2025-08-21,11:16:48.628000
3510,0000000037537803,61,20250821,111648628,600011,2,7.400,200,600011.SZ,S,2025-08-21,11:16:48.628000
3511,0000000037458432,58,20250821,111630432,688306,2,12.560,582,688306.SZ,S,2025-08-21,11:16:30.432000
3512,0000000037433889,61,20250821,111624515,688556,2,12.530,137,688556.SZ,S,2025-08-21,11:16:24.515000
3513,0000000037433888,61,20250821,111624515,688556,2,12.530,200,688556.SZ,S,2025-08-21,11:16:24.515000
3514,0103000048716724,59,20250821,111619000,002734,2,21.710,100,002734.SH,S,2025-08-21,11:16:19
3515,,52,20250821,111618000,300483,2,12.510,100,300483.SH,S,2025-08-21,11:16:18
3516,0103000048694418,61,20250821,111614430,300483,2,12.510,500,300483.SH,S,2025-08-21,11:16:14.430000
3517,0103000048689327,59,20250821,111613000,300483,2,12.510,200,300483.SH,S,2025-08-21,11:16:13
3518,0103000048687504,58,20250821,111613337,300483,2,12.510,600,300483.SH,S,2025-08-21,11:16:13.337000
3519,0000000037403157,58,20250821,111613381,600795,1,4.820,4800,600795.SZ,B,2025-08-21,11:16:13.381000
3520,0103000047980766,61,20250821,111316420,300942,2,13.510,300,300942.SH,S,2025-08-21,11:13:16.420000
3521,0105000046824883,61,20250821,111315420,300897,1,32.650,100,300897.SH,B,2025-08-21,11:13:15.420000
3522,,52,20250821,111314000,300498,1,17.770,200,300498.SH,B,2025-08-21,11:13:14
3523,0104000044964496,61,20250821,111312410,000962,1,21.110,200,000962.SH,B,2025-08-21,11:13:12.410000
3524,,52,20250821,111307000,002072,2,7.530,100,002072.SH,S,2025-08-21,11:13:07
3525,,52,20250821,111307000,000564,1,2.400,300,000564.SH,B,2025-08-21,11:13:07
3526,0000000036908484,59,20250821,111306000,688556,1,12.630,39,688556.SZ,B,2025-08-21,11:13:06
3527,0000000036908121,59,20250821,111306000,688556,1,12.630,400,688556.SZ,B,2025-08-21,11:13:06
3528,,52,20250821,111306000,600010,2,2.690,100,600010.SZ,S,2025-08-21,11:13:06
3529,0103000047931380,58,20250821,111301380,300942,2,13.510,500,300942.SH,S,2025-08-21,11:13:01.380000
3530,0103000047928510,59,20250821,111300000,002815,2,15.040,600,002815.SH,S,2025-08-21,11:13:00
3531,0105000046580912,58,20250821,111158381,300897,1,32.440,200,300897.SH,B,2025-08-21,11:11:58.381000
3532,0000000036727634,58,20250821,111147429,688306,1,12.570,314,688306.SZ,B,2025-08-21,11:11:47.429000
3533,0103000047665237,61,20250821,111145050,300942,2,13.500,1000,300942.SH,S,2025-08-21,11:11:45.050000
3534,0000000036625293,58,20250821,111109420,601225,1,21.910,200,601225.SZ,B,2025-08-21,11:11:09.420000
3535,0000000036576930,59,20250821,111057000,688556,1,12.640,800,688556.SZ,B,2025-08-21,11:10:57
3536,,52,20250821,110118000,002356,2,3.330,200,002356.SH,S,2025-08-21,11:01:18
3537,0000000036536580,58,20250821,111046427,600011,1,7.410,400,600011.SZ,B,2025-08-21,11:10:46.427000
3538,,52,20250821,111045000,600011,1,7.410,100,600011.SZ,B,2025-08-21,11:10:45
3539,0104000044428146,59,20250821,111040000,000962,1,21.120,200,000962.SH,B,2025-08-21,11:10:40
3540,0103000047163884,58,20250821,110949397,002815,2,15.060,300,002815.SH,S,2025-08-21,11:09:49.397000
3541,0104000044218173,61,20250821,110944440,002436,2,16.870,300,002436.SH,S,2025-08-21,11:09:44.440000
3542,0103000047146337,61,20250821,110944390,002815,2,15.060,1400,002815.SH,S,2025-08-21,11:09:44.390000
3543,0104000044218071,61,20250821,110944390,002126,2,37.810,400,002126.SH,S,2025-08-21,11:09:44.390000
3544,,52,20250821,110942000,601998,1,8.070,100,601998.SZ,B,2025-08-21,11:09:42
3545,0103000047131367,59,20250821,110940000,300942,2,13.500,500,300942.SH,S,2025-08-21,11:09:40
3546,,52,20250821,110925000,600675,1,3.030,100,600675.SZ,B,2025-08-21,11:09:25
3547,0104000044150524,61,20250821,110927330,000962,1,21.090,800,000962.SH,B,2025-08-21,11:09:27.330000
3548,0102000044696758,59,20250821,110921000,002512,1,4.080,1200,002512.SH,B,2025-08-21,11:09:21
3549,0000000036287373,61,20250821,110919181,688306,1,12.580,818,688306.SZ,B,2025-08-21,11:09:19.181000
3550,,52,20250821,110916000,601339,1,5.720,100,601339.SZ,B,2025-08-21,11:09:16
3551,,52,20250821,110854000,002512,1,4.080,600,002512.SH,B,2025-08-21,11:08:54
3552,0000000036203558,58,20250821,110849580,600795,1,4.810,600,600795.SZ,B,2025-08-21,11:08:49.580000
3553,,52,20250821,110816000,600795,1,4.810,300,600795.SZ,B,2025-08-21,11:08:16
3554,0102000044577466,59,20250821,110846000,002497,2,14.090,100,002497.SH,S,2025-08-21,11:08:46
3555,0000000036156523,61,20250821,110833529,600595,2,5.380,100,600595.SZ,S,2025-08-21,11:08:33.529000
3556,0000000036103277,59,20250821,110815000,688556,1,12.690,200,688556.SZ,B,2025-08-21,11:08:15
3557,0102000044457939,61,20250821,110814410,301011,1,31.780,200,301011.SH,B,2025-08-21,11:08:14.410000
3558,0104000043867456,58,20250821,110813431,000962,1,21.130,100,000962.SH,B,2025-08-21,11:08:13.431000
3559,0104000043867214,58,20250821,110813381,000962,1,21.130,500,000962.SH,B,2025-08-21,11:08:13.381000
3560,,52,20250821,110812000,000962,1,21.130,100,000962.SH,B,2025-08-21,11:08:12
3561,0102000044423332,58,20250821,110805540,002512,1,4.080,1900,002512.SH,B,2025-08-21,11:08:05.540000
3562,0102000044393344,61,20250821,110758850,002512,1,4.080,2400,002512.SH,B,2025-08-21,11:07:58.850000
3563,0105000045637746,59,20250821,110755000,002793,2,5.810,100,002793.SH,S,2025-08-21,11:07:55
3564,0101000045471601,58,20250821,110753794,000006,1,7.420,400,000006.SH,B,2025-08-21,11:07:53.794000
3565,,52,20250821,110532000,300355,1,4.670,100,300355.SH,B,2025-08-21,11:05:32
3566,0000000035975029,59,20250821,110746000,601137,1,26.950,200,601137.SZ,B,2025-08-21,11:07:46
3567,0000000035955347,59,20250821,110741000,688556,1,12.720,400,688556.SZ,B,2025-08-21,11:07:41
3568,0000000035931349,58,20250821,110735356,601137,1,26.960,400,601137.SZ,B,2025-08-21,11:07:35.356000
